user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,total_sessions,avg_page_clicks,total_flights_booked,total_hotels_booked,total_cancellations,total_flight_discounts,total_hotel_discounts,avg_flight_discount,avg_hotel_discount,total_flight_trips,avg_seats_per_booking,max_seats_per_booking,total_return_flights,avg_checked_bags,total_checked_bags,avg_base_fare,earliest_departure,latest_return,total_hotel_stays,avg_nights_per_stay,avg_rooms_per_booking,max_rooms_per_booking,avg_room_price,1_discount_traveller,2_family_traveller,months_active,bookings_per_month,3_business_traveller,4_high_spending_traveller,5_long_stay_traveller,age,cluster,segment_label
506828,1996-09-18,F,0,0,usa,louisville,LOU,38.228,-85.664,2023-01-03,9,18.666666666666668,6,6,0,3,0,0.25,,2,1.0,1.0,18,1.0,18,310.22,2023-01-08 15:00:00,2023-04-25 07:00:00,2,4.0,1.0,1.0,133.5,True,False,4.5,0.8888888888888888,False,False,False,28,3,Business traveller
506837,1976-09-05,F,0,1,usa,cleveland,CLE,41.412,-81.85,2023-01-03,9,13.11111111111111,12,12,0,12,4,0.1,0.1,3,1.0,1.0,27,1.0,27,274.12666666666667,2023-01-16 07:00:00,2023-06-13 10:00:00,3,5.666666666666667,1.0,1.0,296.3333333333333,True,False,4.5,1.3333333333333333,False,False,False,48,3,Business traveller
506841,2006-03-12,M,0,0,canada,montreal,YUL,45.468,-73.741,2023-01-03,8,9.0,2,2,0,0,0,,,1,1.0,1.0,0,0.0,0,258.69,2023-01-07 07:00:00,,1,5.0,1.0,1.0,150.0,False,False,4.5,0.4444444444444444,False,False,False,19,1,Solo traveller
506855,1984-12-06,M,0,0,usa,newark,EWR,40.692,-74.169,2023-01-03,8,13.375,6,0,0,6,6,0.15,0.15,2,1.0,1.0,16,0.0,0,397.97,2023-02-06 11:00:00,2023-03-18 10:00:00,0,,,,,False,False,4.5,0.4444444444444444,False,False,False,40,1,Solo traveller
506857,1992-04-09,F,0,0,usa,new york,LGA,40.777,-73.872,2023-01-03,8,17.75,15,20,0,15,10,0.15,0.075,3,1.3333333333333333,2.0,24,1.0,24,462.74,2023-01-17 10:00:00,2023-04-14 07:00:00,4,2.5,1.25,2.0,209.25,True,False,4.5,1.5555555555555556,True,False,False,33,2,Business traveller
506858,1977-07-07,F,0,1,usa,houston,EFD,29.607,-95.159,2023-01-03,9,11.88888888888889,12,12,0,8,4,0.075,0.05,3,1.3333333333333333,2.0,27,0.3333333333333333,9,663.14,2023-02-12 15:00:00,2023-03-24 16:00:00,3,0.0,1.3333333333333333,2.0,221.66666666666666,True,False,4.5,1.3333333333333333,True,False,False,47,3,Business traveller
506864,2006-09-05,F,0,0,canada,vancouver,YVR,49.195,-123.182,2023-01-03,8,9.25,6,6,0,0,3,,0.05,2,1.0,1.0,16,0.0,0,649.11,2023-02-28 13:00:00,2023-04-11 14:00:00,2,5.5,1.0,1.0,131.5,True,False,4.5,0.8888888888888888,False,False,False,18,3,Business traveller
506894,1977-09-24,F,0,0,usa,las vegas,LAS,36.08,-115.152,2023-01-03,8,16.75,30,30,0,0,6,,0.05,5,1.0,1.0,40,0.6,24,355.052,2023-01-10 07:00:00,2023-07-01 13:00:00,5,3.4,1.0,1.0,191.4,True,False,4.5,2.2222222222222223,False,False,False,47,3,Business traveller
506913,1979-03-24,F,0,0,usa,columbus,LCK,39.814,-82.928,2023-01-03,8,16.0,18,24,0,0,6,,0.1,3,1.0,1.0,24,1.3333333333333333,32,308.3566666666667,2023-01-12 14:00:00,2023-05-11 07:00:00,4,2.75,1.0,1.0,187.5,True,False,4.5,1.5555555555555556,True,False,False,46,3,Business traveller
506918,1982-03-24,F,0,0,usa,el paso,ELP,31.807,-106.378,2023-01-03,8,19.875,12,8,0,8,0,0.175,,3,1.0,1.0,24,0.3333333333333333,8,240.81666666666666,2023-03-03 11:00:00,2023-07-28 07:00:00,2,2.5,1.0,1.0,116.5,True,False,4.5,1.1111111111111112,True,False,False,43,3,Business traveller
506929,1986-11-14,F,1,1,usa,denver,DEN,39.858,-104.667,2023-01-03,8,15.375,12,12,0,4,4,0.1,0.1,3,1.0,1.0,24,1.0,24,290.31666666666666,2023-01-09 07:00:00,2023-06-01 11:00:00,3,3.6666666666666665,1.0,1.0,189.0,True,False,4.5,1.3333333333333333,False,False,False,38,3,Business traveller
506939,1978-03-13,F,1,1,usa,dallas,DAL,32.847,-96.852,2023-01-03,8,19.625,6,6,0,3,3,0.15,0.15,2,1.0,1.0,16,1.5,24,228.63,2023-02-10 11:00:00,2023-03-01 16:00:00,2,1.5,1.0,1.0,206.5,True,False,4.5,0.8888888888888888,False,False,False,47,3,Business traveller
506962,1980-12-25,F,1,1,usa,tacoma,TCM,47.138,-122.476,2023-01-03,8,9.875,2,2,0,8,4,0.1625,0.15,1,1.0,1.0,8,1.0,8,328.14,2023-01-10 11:00:00,2023-01-14 11:00:00,1,2.0,1.0,1.0,74.0,False,False,4.5,0.4444444444444444,False,False,False,44,1,Solo traveller
506968,1970-11-16,F,1,0,usa,oakland,OAK,37.721,-122.221,2023-01-03,8,20.625,15,20,0,5,5,0.15,0.15,3,1.0,1.0,24,0.3333333333333333,8,493.93666666666667,2023-02-10 12:00:00,2023-06-18 16:00:00,4,3.75,1.0,1.0,137.5,True,False,4.5,1.5555555555555556,False,False,False,54,3,Business traveller
506969,2006-08-14,F,0,0,usa,denver,DEN,39.858,-104.667,2023-01-03,8,13.0,3,6,0,12,0,0.175,,1,1.0,1.0,8,1.0,8,384.5,2023-01-12 12:00:00,2023-01-24 12:00:00,2,7.0,1.5,2.0,133.5,True,False,4.5,0.6666666666666666,False,False,False,18,3,Business traveller
506981,1975-06-21,F,0,0,usa,san antonio,SKF,29.384,-98.581,2023-01-03,8,16.5,12,8,0,8,0,0.1,,3,1.0,1.0,24,0.6666666666666666,16,467.4266666666667,2023-01-14 11:00:00,2023-06-20 07:00:00,2,2.5,1.0,1.0,138.5,True,False,4.5,1.1111111111111112,True,False,False,49,3,Business traveller
506986,2000-10-06,M,0,0,usa,seattle,BFI,47.53,-122.302,2023-01-03,8,9.875,0,2,0,4,2,0.15,0.05,0,,,0,,0,,,,1,6.0,2.0,2.0,250.0,False,False,4.5,0.2222222222222222,False,False,False,24,1,Solo traveller
506990,1998-07-01,F,0,0,usa,lubbock,LBB,33.664,-101.823,2023-01-03,9,17.333333333333332,0,0,0,3,0,0.18333333333333332,,0,,,0,,0,,,,0,,,,,False,False,4.5,0.0,False,False,False,26,1,Solo traveller
506995,1987-01-23,F,0,1,canada,gatineau,YND,45.521,-75.564,2023-01-03,8,12.625,6,6,0,0,0,,,2,1.0,1.0,16,0.0,0,420.79,2023-01-10 15:00:00,2023-04-25 11:00:00,2,1.5,1.0,1.0,240.5,False,False,4.5,0.8888888888888888,False,False,False,38,1,Solo traveller
506997,1981-11-15,F,1,0,usa,philadelphia,PHL,39.872,-75.241,2023-01-03,8,14.375,12,12,0,4,8,0.2,0.1,3,1.0,1.0,24,0.3333333333333333,8,638.5833333333334,2023-01-11 07:00:00,2023-03-15 16:00:00,3,2.6666666666666665,1.0,1.0,200.33333333333334,True,False,4.5,1.3333333333333333,True,False,False,43,3,Business traveller
507010,1975-07-20,F,0,0,usa,baltimore,BWI,39.175,-76.668,2023-01-03,8,13.375,12,12,0,8,8,0.175,0.075,3,1.0,1.0,24,0.6666666666666666,16,253.99666666666667,2023-01-13 16:00:00,2023-07-07 09:00:00,3,2.6666666666666665,1.0,1.0,162.0,True,False,4.5,1.3333333333333333,True,False,False,49,3,Business traveller
507034,1969-10-25,F,1,0,canada,calgary,YYC,51.114,-114.02,2023-01-03,8,17.5,24,30,0,0,18,,0.11666666666666667,4,1.0,1.0,32,0.75,24,477.03,2023-01-09 12:00:00,2023-07-12 15:00:00,5,2.4,1.2,2.0,169.0,True,False,4.5,2.0,True,False,False,55,3,Business traveller
507036,1987-12-11,F,0,0,usa,minneapolis,MSP,44.88,-93.217,2023-01-03,9,18.88888888888889,3,6,0,0,0,,,1,1.0,1.0,9,1.0,9,181.34,2023-01-25 09:00:00,2023-01-29 09:00:00,2,4.0,1.0,1.0,112.5,False,False,4.5,0.6666666666666666,False,False,False,37,1,Solo traveller
507050,1988-05-02,F,0,0,canada,toronto,YYZ,43.677,-79.631,2023-01-03,8,18.25,12,12,0,0,0,,,3,1.0,1.0,24,1.0,24,456.45,2023-01-24 13:00:00,2023-07-22 07:00:00,3,1.6666666666666667,1.0,1.0,199.0,False,False,4.5,1.3333333333333333,True,False,False,36,3,Business traveller
507051,1985-01-08,F,1,0,usa,new york,LGA,40.777,-73.872,2023-01-03,8,24.75,32,48,0,0,8,,0.05,4,1.0,1.0,32,0.5,16,298.95,2023-01-12 08:00:00,2023-06-05 07:00:00,6,4.833333333333333,1.0,1.0,235.66666666666666,True,False,4.5,2.2222222222222223,False,False,False,40,2,Business traveller
507064,1972-02-20,F,0,0,canada,montreal,YHU,45.517,-73.417,2023-01-03,8,20.375,42,42,0,7,7,0.1,0.15,6,1.5,3.0,48,0.5,24,257.60833333333335,2023-01-12 10:00:00,2023-07-24 11:00:00,6,1.6666666666666667,1.5,3.0,359.8333333333333,True,False,4.5,2.6666666666666665,True,True,False,53,3,Business traveller
507077,1987-09-08,F,0,1,usa,akron,AKR,41.038,-81.467,2023-01-03,8,13.0,6,6,0,3,6,0.25,0.05,2,1.0,1.0,16,1.0,16,342.02,2023-01-08 09:00:00,2023-01-28 07:00:00,2,3.0,1.0,1.0,117.0,True,False,4.5,0.8888888888888888,False,False,False,37,3,Business traveller
507086,1972-07-18,F,0,1,usa,omaha,OMA,41.302,-95.894,2023-01-03,8,16.125,12,12,0,4,8,0.15,0.125,3,1.3333333333333333,2.0,24,0.0,0,312.2633333333333,2023-01-11 07:00:00,2023-04-15 07:00:00,3,5.666666666666667,1.3333333333333333,2.0,379.3333333333333,True,False,4.5,1.3333333333333333,False,True,False,52,3,Business traveller
507113,1992-05-07,F,0,1,usa,newark,EWR,40.692,-74.169,2023-01-03,8,11.375,2,2,0,0,2,,0.15,1,2.0,2.0,8,0.0,0,202.56,2023-01-24 08:00:00,2023-01-26 08:00:00,1,0.0,2.0,2.0,328.0,True,False,4.5,0.4444444444444444,False,False,False,32,3,Business traveller
507115,1965-12-17,F,0,0,usa,birmingham,BHM,33.563,-86.753,2023-01-03,8,20.875,0,6,0,6,0,0.1,,0,,,0,,0,,,,2,3.0,1.5,2.0,172.5,True,False,4.5,0.4444444444444444,False,False,False,59,3,Business traveller
507121,1999-07-04,F,0,1,usa,new york,LGA,40.777,-73.872,2023-01-03,8,12.75,0,0,0,1,0,0.15,,0,,,0,,0,,,,0,,,,,False,False,4.5,0.0,False,False,False,25,1,Solo traveller
507123,2001-11-08,F,0,0,usa,los angeles,LAX,33.942,-118.408,2023-01-03,8,12.875,2,2,0,4,2,0.225,0.05,1,1.0,1.0,8,0.0,0,474.03,2023-01-28 15:00:00,2023-02-02 15:00:00,1,3.0,1.0,1.0,306.0,False,False,4.5,0.4444444444444444,False,False,False,23,2,Business traveller
507133,1997-05-24,F,0,0,canada,edmonton,YXD,53.573,-113.521,2023-01-03,9,13.11111111111111,8,12,0,4,4,0.1,0.1,2,1.5,2.0,18,1.0,18,672.9,2023-02-18 07:00:00,2023-06-19 07:00:00,3,3.0,1.6666666666666667,2.0,170.66666666666666,True,False,4.5,1.1111111111111112,True,False,False,27,3,Business traveller
507138,1998-08-16,F,0,1,usa,seattle,BFI,47.53,-122.302,2023-01-03,8,23.375,10,20,0,5,10,0.1,0.125,2,1.0,1.0,16,0.0,0,697.615,2023-02-09 07:00:00,2024-01-16 08:00:00,4,7.0,1.0,1.0,113.0,True,False,4.5,1.3333333333333333,False,False,False,26,3,Business traveller
507162,2002-10-14,F,0,0,usa,columbus,LCK,39.814,-82.928,2023-01-03,8,20.25,6,6,0,3,6,0.15,0.075,2,1.5,2.0,16,0.5,8,722.24,2023-01-18 15:00:00,2023-04-10 07:00:00,2,4.5,1.5,2.0,133.0,True,False,4.5,0.8888888888888888,False,False,False,22,3,Business traveller
507163,1976-05-20,F,0,1,usa,los angeles,LAX,33.942,-118.408,2023-01-03,8,20.5,24,30,0,12,18,0.075,0.16666666666666666,4,1.0,1.0,32,0.75,24,487.0675,2023-01-10 09:00:00,2023-05-25 13:00:00,5,3.2,1.0,1.0,148.4,True,False,4.5,2.0,False,False,False,48,2,Business traveller
507166,1975-09-23,F,1,0,usa,san diego,SAN,32.733,-117.189,2023-01-03,8,19.0,15,20,0,0,10,,0.075,3,1.0,1.0,16,0.3333333333333333,8,229.78333333333333,2023-01-15 07:00:00,2023-06-21 07:00:00,4,2.25,1.0,1.0,179.5,True,False,4.5,1.5555555555555556,True,False,False,49,3,Business traveller
507167,1968-08-02,F,1,1,usa,chicago,UGN,42.422,-87.868,2023-01-03,8,21.625,0,0,0,0,0,,,0,,,0,,0,,,,0,,,,,False,False,4.5,0.0,False,False,False,56,1,Solo traveller
507207,2006-04-28,F,0,1,usa,new york,LGA,40.777,-73.872,2023-01-03,9,14.666666666666666,0,6,0,3,3,0.15,0.1,0,,,0,,0,,,,2,7.5,1.5,2.0,246.5,True,False,4.5,0.4444444444444444,False,False,False,18,2,Business traveller
507214,1964-09-26,M,1,0,usa,winston-salem,INT,36.134,-80.222,2023-01-03,8,13.5,15,20,0,15,0,0.18333333333333332,,3,1.0,1.0,24,1.3333333333333333,32,538.24,2023-02-01 08:00:00,2023-05-07 08:00:00,4,3.5,1.0,1.0,212.0,True,False,4.5,1.5555555555555556,False,False,False,60,3,Business traveller
507267,1998-10-07,M,0,0,usa,nashville,BNA,36.124,-86.678,2023-01-03,8,19.375,4,4,2,8,4,0.1,0.1,1,2.0,2.0,8,1.0,8,160.7,2024-05-06 22:00:00,2024-05-19 22:00:00,1,11.0,1.0,1.0,333.0,False,False,4.5,0.4444444444444444,False,True,True,26,5,Long stay traveller
507273,1992-12-11,F,0,0,usa,columbus,LCK,39.814,-82.928,2023-01-03,9,15.555555555555555,20,15,0,0,5,,0.15,4,1.0,1.0,36,0.5,18,393.2425,2023-02-27 07:00:00,2023-06-16 12:00:00,3,1.3333333333333333,1.0,1.0,157.33333333333334,True,False,4.5,1.5555555555555556,True,False,False,32,3,Business traveller
507356,1972-09-27,F,1,0,usa,new york,JFK,40.64,-73.779,2023-01-03,8,13.5,12,12,0,4,4,0.15,0.25,3,1.3333333333333333,2.0,8,0.3333333333333333,8,343.76666666666665,2023-01-17 15:00:00,2023-03-08 07:00:00,3,4.666666666666667,1.3333333333333333,2.0,137.0,True,False,4.5,1.3333333333333333,False,False,False,52,2,Business traveller
507360,1984-05-16,F,0,0,usa,washington,IAD,38.944,-77.456,2023-01-03,8,12.625,20,15,0,5,15,0.25,0.11666666666666667,4,1.25,2.0,32,0.25,8,410.995,2023-01-19 07:00:00,2023-05-02 07:00:00,3,1.3333333333333333,1.3333333333333333,2.0,214.33333333333334,True,False,4.5,1.5555555555555556,True,False,False,40,3,Business traveller
507369,1996-09-01,M,0,0,usa,burlington,BTV,44.472,-73.153,2023-01-03,8,14.875,12,12,0,0,4,,0.1,3,1.3333333333333333,2.0,16,0.0,0,622.16,2023-01-13 10:00:00,2023-03-23 12:00:00,3,1.6666666666666667,1.3333333333333333,2.0,241.66666666666666,True,False,4.5,1.3333333333333333,True,False,False,28,3,Business traveller
507376,1989-01-10,F,1,0,usa,honolulu,HNL,21.316,-157.927,2023-01-03,9,10.444444444444445,3,6,0,6,6,0.29999999999999993,0.075,1,1.0,1.0,9,1.0,9,1274.53,2023-05-12 07:00:00,2023-05-14 07:00:00,2,4.0,1.0,1.0,99.5,True,False,4.5,0.6666666666666666,False,True,False,36,3,Business traveller
507377,1975-10-19,M,1,0,usa,bakersfield,BFL,35.433,-119.057,2023-01-03,8,15.5,30,30,0,6,0,0.1,,5,1.0,1.0,40,0.8,32,487.968,2023-01-17 09:00:00,2023-04-21 16:00:00,5,3.4,1.0,1.0,158.0,True,False,4.5,2.2222222222222223,False,False,False,49,3,Business traveller
507395,1977-10-19,F,1,1,usa,winston-salem,INT,36.134,-80.222,2023-01-03,10,53.0,16,16,4,16,8,0.15,0.15,3,1.3333333333333333,2.0,30,1.3333333333333333,40,255.51333333333332,2023-01-10 07:00:00,2023-05-02 14:00:00,3,2.3333333333333335,1.3333333333333333,2.0,189.66666666666666,True,False,4.5,1.3333333333333333,True,False,False,47,4,Frequent discount booker
507428,1980-06-27,F,0,1,usa,new york,JFK,40.64,-73.779,2023-01-03,8,19.625,20,20,0,15,0,0.11666666666666667,,4,1.0,1.0,32,0.0,0,493.655,2023-01-14 07:00:00,2023-06-14 07:00:00,4,9.75,1.0,1.0,222.75,True,False,4.5,1.7777777777777777,False,False,False,44,2,Business traveller
507431,1987-08-24,F,0,0,canada,toronto,YYZ,43.677,-79.631,2023-01-03,9,16.444444444444443,24,24,0,6,18,0.15,0.16666666666666666,4,1.0,1.0,36,0.5,18,495.7125,2023-01-11 08:00:00,2023-07-24 14:00:00,4,3.5,1.0,1.0,106.25,True,False,4.5,1.7777777777777777,False,False,False,37,3,Business traveller
507435,1970-07-08,F,1,1,usa,los angeles,LAX,33.942,-118.408,2023-01-03,9,17.333333333333332,30,30,0,0,0,,,5,1.0,1.0,45,0.4,18,348.146,2023-01-11 16:00:00,2023-07-29 08:00:00,5,2.2,1.0,1.0,155.8,False,False,4.5,2.2222222222222223,True,False,False,54,2,Business traveller
507457,1988-09-08,F,0,0,usa,los angeles,LAX,33.942,-118.408,2023-01-03,8,13.25,8,12,0,4,4,0.1,0.15,2,2.5,4.0,16,0.0,0,1973.15,2023-01-13 09:00:00,2023-03-14 14:00:00,3,5.333333333333333,2.0,4.0,206.33333333333334,True,False,4.5,1.1111111111111112,False,True,False,36,2,Business traveller
507465,1974-10-13,F,0,0,canada,hamilton,YHM,43.173,-79.935,2023-01-03,8,12.75,8,8,0,0,4,,0.1,2,1.0,1.0,8,1.0,16,74.18,2023-02-09 07:00:00,2023-02-11 07:00:00,2,1.0,1.0,1.0,221.5,True,False,4.5,0.8888888888888888,False,False,False,50,3,Business traveller
507466,1997-11-22,F,0,0,usa,tulsa,TUL,36.198,-95.888,2023-01-03,8,9.75,6,6,0,12,6,0.175,0.05,2,1.0,1.0,16,1.0,16,386.275,2023-02-13 11:00:00,2023-06-29 10:00:00,2,1.5,1.0,1.0,112.0,False,False,4.5,0.8888888888888888,False,False,False,27,3,Business traveller
507485,1975-03-19,F,0,0,usa,chicago,MDW,41.786,-87.752,2023-01-03,8,17.5,12,12,0,8,8,0.225,0.2,3,1.3333333333333333,2.0,24,0.3333333333333333,8,507.17,2023-01-21 14:00:00,2023-03-29 16:00:00,3,2.6666666666666665,1.3333333333333333,2.0,167.33333333333334,True,False,4.5,1.3333333333333333,True,False,False,50,3,Business traveller
507495,1970-07-04,F,1,0,usa,las vegas,LSV,36.236,-115.034,2023-01-03,8,15.875,20,15,0,5,5,0.3,0.05,4,1.5,3.0,32,0.0,0,490.0625,2023-01-12 15:00:00,2023-06-01 07:00:00,3,1.0,1.6666666666666667,3.0,110.66666666666667,True,False,4.5,1.5555555555555556,True,False,False,54,3,Business traveller
507503,1969-06-25,F,1,0,usa,chicago,MDW,41.786,-87.752,2023-01-03,8,13.25,12,8,0,12,0,0.18333333333333332,,3,1.0,1.0,16,0.3333333333333333,8,350.6433333333333,2023-01-15 10:00:00,2023-06-06 07:00:00,2,2.0,1.0,1.0,172.0,True,False,4.5,1.1111111111111112,True,False,False,55,3,Business traveller
507505,1974-05-19,F,1,1,usa,newark,EWR,40.692,-74.169,2023-01-03,10,9.3,6,6,0,3,0,0.1,,2,1.0,1.0,20,1.0,20,374.6,2023-01-17 07:00:00,2023-04-16 08:00:00,2,6.5,1.0,1.0,397.0,True,False,4.5,0.8888888888888888,False,True,False,50,3,Business traveller
507513,2006-07-24,F,0,0,usa,sacramento,MHR,38.554,-121.297,2023-01-03,13,9.923076923076923,0,0,0,1,1,0.15,0.1,0,,,0,,0,,,,0,,,,,False,False,4.5,0.0,False,False,False,18,1,Solo traveller
507524,1977-12-26,F,1,1,usa,san jose,SJC,37.362,-121.929,2023-01-03,8,16.125,0,2,0,2,2,0.2,0.05,0,,,0,,0,,,,1,5.0,3.0,3.0,214.0,False,False,4.5,0.2222222222222222,False,False,False,47,3,Business traveller
507531,1999-10-01,F,0,0,usa,oakland,OAK,37.721,-122.221,2023-01-03,10,11.0,0,2,0,6,0,0.15,,0,,,0,,0,,,,1,13.0,1.0,1.0,134.0,False,False,4.5,0.2222222222222222,False,False,True,25,5,Long stay traveller
507534,1984-11-03,F,0,1,usa,charlotte,CLT,35.214,-80.943,2023-01-03,8,11.875,12,8,0,4,12,0.3,0.11666666666666667,3,1.0,1.0,24,0.3333333333333333,8,173.06333333333333,2023-01-23 13:00:00,2023-05-13 08:00:00,2,5.5,1.0,1.0,118.0,True,False,4.5,1.1111111111111112,False,False,False,40,3,Business traveller
507551,2004-10-15,M,0,1,usa,new york,JFK,40.64,-73.779,2023-01-03,8,13.75,0,0,0,1,2,0.1,0.075,0,,,0,,0,,,,0,,,,,False,False,4.5,0.0,False,False,False,20,1,Solo traveller
507557,1965-03-26,F,1,1,usa,baton rouge,BTR,30.533,-91.149,2023-01-03,9,15.444444444444445,3,6,0,6,3,0.275,0.05,1,1.0,1.0,0,1.0,9,53.13,2023-03-10 15:00:00,,2,4.0,1.0,1.0,114.0,True,False,4.5,0.6666666666666666,False,False,False,60,3,Business traveller
507573,1982-01-11,F,0,0,usa,denver,DEN,39.858,-104.667,2023-01-03,9,12.333333333333334,12,12,0,8,0,0.1,,3,1.0,1.0,18,0.6666666666666666,18,238.50333333333333,2023-02-06 07:00:00,2023-06-02 10:00:00,3,1.6666666666666667,1.0,1.0,111.0,True,False,4.5,1.3333333333333333,True,False,False,43,3,Business traveller
507596,2006-11-21,F,0,0,canada,quebec,YQB,46.788,-71.398,2023-01-03,8,11.625,3,6,0,3,3,0.05,0.15,1,1.0,1.0,8,1.0,8,366.96,2023-01-22 14:00:00,2023-01-25 14:00:00,2,3.0,1.5,2.0,124.5,True,False,4.5,0.6666666666666666,False,False,False,18,3,Business traveller
507617,1975-09-28,F,1,0,canada,montreal,YUL,45.468,-73.741,2023-01-03,10,13.7,6,6,0,3,6,0.05,0.05,2,1.5,2.0,20,1.0,20,509.095,2023-05-26 07:00:00,2023-07-01 07:00:00,2,2.0,1.5,2.0,134.0,True,False,4.5,0.8888888888888888,False,False,False,49,3,Business traveller
507634,1975-05-05,F,1,1,canada,montreal,YHU,45.517,-73.417,2023-01-03,8,11.25,6,6,0,6,0,0.2,,2,1.0,1.0,16,1.0,16,479.39,2023-02-07 09:00:00,2023-03-30 13:00:00,2,0.5,1.0,1.0,238.0,True,False,4.5,0.8888888888888888,False,False,False,49,3,Business traveller
507649,1993-07-09,F,0,1,usa,phoenix,PHX,33.434,-112.008,2023-01-03,8,22.375,12,12,0,12,4,0.1,0.1,3,1.0,1.0,24,0.0,0,403.17333333333335,2023-01-13 13:00:00,2023-07-21 08:00:00,3,3.6666666666666665,1.0,1.0,201.0,True,False,4.5,1.3333333333333333,False,False,False,31,3,Business traveller
507652,1955-08-11,F,1,0,canada,winnipeg,YAV,50.056,-97.032,2023-01-03,8,13.25,0,0,0,1,1,0.1,0.1,0,,,0,,0,,,,0,,,,,False,False,4.5,0.0,False,False,False,69,1,Solo traveller
507699,1980-07-01,M,0,0,canada,calgary,YYC,51.114,-114.02,2023-01-03,8,14.25,12,12,0,4,0,0.05,,3,1.0,1.0,24,0.0,0,252.95,2023-02-02 07:00:00,2023-05-21 08:00:00,3,0.0,1.0,1.0,137.33333333333334,True,False,4.5,1.3333333333333333,True,False,False,44,3,Business traveller
507700,1985-01-19,F,0,1,usa,miami,OPF,25.907,-80.278,2023-01-03,8,12.375,10,20,0,10,5,0.1,0.05,2,1.0,1.0,16,0.5,8,409.99,2023-03-11 07:00:00,2023-03-25 10:00:00,4,4.0,1.0,1.0,190.25,True,False,4.5,1.3333333333333333,False,False,False,40,3,Business traveller
507721,1974-04-22,F,1,0,usa,louisville,LOU,38.228,-85.664,2023-01-03,8,22.375,15,15,0,10,10,0.175,0.1,3,1.0,1.0,24,0.3333333333333333,8,265.77,2023-01-10 11:00:00,2023-06-30 12:00:00,3,5.666666666666667,1.0,1.0,91.66666666666667,True,False,4.5,1.3333333333333333,False,False,False,51,3,Business traveller
507724,1951-02-23,F,0,0,canada,calgary,YYC,51.114,-114.02,2023-01-03,8,14.5,0,2,0,4,0,0.175,,0,,,0,,0,,,,1,4.0,1.0,1.0,294.0,False,False,4.5,0.2222222222222222,False,False,False,74,1,Solo traveller
507728,1986-06-03,F,1,1,usa,st. louis,STL,38.748,-90.36,2023-01-03,9,9.222222222222221,6,6,0,3,3,0.15,0.1,2,1.0,1.0,18,0.0,0,232.785,2023-01-09 15:00:00,2023-02-11 13:00:00,2,2.0,1.0,1.0,363.5,True,False,4.5,0.8888888888888888,False,True,False,38,3,Business traveller
507732,1978-07-10,M,0,0,usa,new york,JFK,40.64,-73.779,2023-01-03,9,31.333333333333332,35,49,7,7,21,,0.1,4,1.0,1.0,27,0.25,9,201.3475,2023-01-07 13:00:00,2023-06-30 09:00:00,6,4.166666666666667,1.1666666666666667,2.0,117.5,True,False,4.5,2.2222222222222223,False,False,False,46,4,Frequent discount booker
507753,1999-09-09,F,0,1,usa,nashville,BNA,36.124,-86.678,2023-01-03,9,15.222222222222221,3,6,0,9,0,0.16666666666666666,,1,1.0,1.0,9,1.0,9,188.11,2023-02-17 07:00:00,2023-02-26 07:00:00,2,6.5,1.0,1.0,197.5,True,False,4.5,0.6666666666666666,False,False,False,25,3,Business traveller
507759,1975-03-20,F,1,0,canada,victoria,YYJ,48.647,-123.426,2023-01-03,9,11.444444444444445,12,12,0,12,4,0.18333333333333332,0.05,3,1.0,1.0,27,0.6666666666666666,18,267.99333333333334,2023-01-15 07:00:00,2023-05-13 08:00:00,3,2.0,1.0,1.0,160.66666666666666,True,False,4.5,1.3333333333333333,True,False,False,50,3,Business traveller
507769,1965-01-02,F,1,1,usa,new york,JFK,40.64,-73.779,2023-01-03,8,15.25,0,0,0,3,1,0.08333333333333333,0.05,0,,,0,,0,,,,0,,,,,False,False,4.5,0.0,False,False,False,60,1,Solo traveller
507773,1984-09-26,F,0,0,usa,little rock,LIT,34.729,-92.224,2023-01-03,9,16.88888888888889,15,20,0,5,0,0.05,,3,1.3333333333333333,2.0,27,0.6666666666666666,18,632.6233333333333,2023-01-12 10:00:00,2023-04-03 15:00:00,4,2.5,1.25,2.0,236.75,True,False,4.5,1.5555555555555556,True,False,False,40,3,Business traveller
507774,1974-04-06,M,1,1,usa,brownsville,BRO,25.907,-97.426,2023-01-03,8,13.875,12,12,0,8,0,0.125,,3,1.0,1.0,24,0.6666666666666666,16,416.2,2023-01-23 16:00:00,2023-07-05 15:00:00,3,2.0,1.0,1.0,288.6666666666667,True,False,4.5,1.3333333333333333,True,False,False,51,3,Business traveller
507800,1990-06-04,F,1,0,usa,baton rouge,BTR,30.533,-91.149,2023-01-03,8,11.625,2,2,0,2,4,0.05,0.075,1,1.0,1.0,8,3.0,24,387.71,2023-02-26 13:00:00,2023-03-01 13:00:00,1,1.0,1.0,1.0,286.0,False,False,4.5,0.4444444444444444,False,False,False,34,3,Business traveller
507805,1981-01-10,F,1,1,usa,san jose,SJC,37.362,-121.929,2023-01-03,9,32.333333333333336,36,36,6,12,12,0.1,0.1,5,1.6,3.0,45,0.8,36,740.404,2023-01-22 07:00:00,2023-12-16 08:00:00,5,8.0,1.4,2.0,244.8,True,False,4.5,2.2222222222222223,False,False,False,44,4,Frequent discount booker
